Authors/Speakers,Title,datetime,type,day,date,time,start_time,end_time
"Daniel Greenfeld,Uri Shalit",Robust learning with the Hilbert-Schmidt independence criterion,Fri Jul 17 09:00 AM -- 09:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,09:00 AM,09:45 AM
"chengyu dong,Liyuan Liu,Zichao Li,Jingbo Shang",Towards Adaptive Residual Network Training: A Neural-ODE Perspective,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"chengyu dong,Liyuan Liu,Zichao Li,Jingbo Shang",Towards Adaptive Residual Network Training: A Neural-ODE Perspective,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Erik Bodin,Markus Kaiser,Ieva Kazlauskaite,Zhenwen Dai,Neill Campbell,Carl Henrik Ek",Modulating Surrogates for Bayesian Optimization,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Erik Bodin,Markus Kaiser,Ieva Kazlauskaite,Zhenwen Dai,Neill Campbell,Carl Henrik Ek",Modulating Surrogates for Bayesian Optimization,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"David Salinas,Huibin Shen,Valerio Perrone",A quantile-based approach for hyperparameter transfer learning,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"David Salinas,Huibin Shen,Valerio Perrone",A quantile-based approach for hyperparameter transfer learning,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Jiri Fajtl,Vasileios Argyriou,Dorothy Monekosso,Paolo Remagnino",Latent Bernoulli Autoencoder,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Jiri Fajtl,Vasileios Argyriou,Dorothy Monekosso,Paolo Remagnino",Latent Bernoulli Autoencoder,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Pengsheng Guo,Chen-Yu Lee,Daniel Ulbricht",Learning to Branch for Multi-Task Learning,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Pengsheng Guo,Chen-Yu Lee,Daniel Ulbricht",Learning to Branch for Multi-Task Learning,Fri Jul 17 09:00 AM -- 09:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,09:00 AM,09:45 AM
"Fabian Latorre,Paul Rolland,Shaul Nadav Hallak,Volkan Cevher",Efficient proximal mapping of the path-norm regularizer of shallow networks,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Fabian Latorre,Paul Rolland,Shaul Nadav Hallak,Volkan Cevher",Efficient proximal mapping of the path-norm regularizer of shallow networks,Fri Jul 17 09:00 AM -- 09:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,09:00 AM,09:45 AM
"Viktor Bengs,Eyke Hüllermeier",Preselection Bandits,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Viktor Bengs,Eyke Hüllermeier",Preselection Bandits,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Li Kevin Wenliang,Theodore Moskovitz,Heishiro Kanagawa,Maneesh Sahani",Amortised Learning by Wake-Sleep,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Li Kevin Wenliang,Theodore Moskovitz,Heishiro Kanagawa,Maneesh Sahani",Amortised Learning by Wake-Sleep,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Ayoub Belhadji,Rémi Bardenet,Pierre Chainais",Kernel interpolation with continuous volume sampling,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Ayoub Belhadji,Rémi Bardenet,Pierre Chainais",Kernel interpolation with continuous volume sampling,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Dan  Fisher,Mark Kozdoba,Shie Mannor", Topic Modeling via Full Dependence Mixtures,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Dan  Fisher,Mark Kozdoba,Shie Mannor", Topic Modeling via Full Dependence Mixtures,Fri Jul 17 09:00 AM -- 09:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,09:00 AM,09:45 AM
"Petrus Mikkola,Milica Todorović,Jari Järvi,Patrick Rinke,Samuel Kaski",Projective Preferential Bayesian Optimization,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Petrus Mikkola,Milica Todorović,Jari Järvi,Patrick Rinke,Samuel Kaski",Projective Preferential Bayesian Optimization,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Gregor Simm,Jose Miguel Hernandez-Lobato",A Generative Model for Molecular Distance Geometry,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Gregor Simm,Jose Miguel Hernandez-Lobato",A Generative Model for Molecular Distance Geometry,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Christoph Zimmer,Reza Yaesoubi",Influenza Forecasting Framework based on Gaussian Processes,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Christoph Zimmer,Reza Yaesoubi",Influenza Forecasting Framework based on Gaussian Processes,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Adam Breuer,Eric Balkanski,Yaron Singer",The FAST Algorithm for Submodular Maximization,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Adam Breuer,Eric Balkanski,Yaron Singer",The FAST Algorithm for Submodular Maximization,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Filippo Maria Bianchi,Daniele Grattarola,Cesare Alippi",Spectral Clustering with Graph Neural Networks for Graph Pooling,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Filippo Maria Bianchi,Daniele Grattarola,Cesare Alippi",Spectral Clustering with Graph Neural Networks for Graph Pooling,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Fabian Hinder,André Artelt,CITEC Barbara Hammer",Towards non-parametric drift detection via Dynamic Adapting Window Independence Drift Detection (DAWIDD),Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Fabian Hinder,André Artelt,CITEC Barbara Hammer",Towards non-parametric drift detection via Dynamic Adapting Window Independence Drift Detection (DAWIDD),Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Pankaj Gupta,Yatin Chaudhary,Thomas Runkler,Hinrich Schuetze",Neural Topic Modeling with Continual Lifelong Learning,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Pankaj Gupta,Yatin Chaudhary,Thomas Runkler,Hinrich Schuetze",Neural Topic Modeling with Continual Lifelong Learning,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Dexiong Chen,Laurent Jacob,Julien Mairal",Convolutional Kernel Networks for Graph-Structured Data,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Dexiong Chen,Laurent Jacob,Julien Mairal",Convolutional Kernel Networks for Graph-Structured Data,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Christoph Hofer,Florian Graf,Bastian Rieck,Marc Niethammer,Roland Kwitt",Graph Filtration Learning,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Christoph Hofer,Florian Graf,Bastian Rieck,Marc Niethammer,Roland Kwitt",Graph Filtration Learning,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Joris Bierkens,Sebastiano Grazzi,Kengo Kamatani,Gareth Roberts",The Boomerang Sampler,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Joris Bierkens,Sebastiano Grazzi,Kengo Kamatani,Gareth Roberts",The Boomerang Sampler,Fri Jul 17 09:00 AM -- 09:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,09:00 AM,09:45 AM
"Martin Jørgensen,Marc Deisenroth,Hugh Salimbeni",Stochastic Differential Equations with Variational Wishart Diffusions,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Martin Jørgensen,Marc Deisenroth,Hugh Salimbeni",Stochastic Differential Equations with Variational Wishart Diffusions,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Nir Rosenfeld,Kojin Oshiba,Yaron Singer",Predicting Choice with Set-Dependent Aggregation,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Nir Rosenfeld,Kojin Oshiba,Yaron Singer",Predicting Choice with Set-Dependent Aggregation,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Vincent Cohen-Addad,Karthik C. S.,Guillaume Lagarde",On Efficient Low Distortion Ultrametric Embedding,Thu Jul 16 10:00 PM -- 10:45 PM,Poster,Thu,Jul 16,Jul 16,10:00 PM,10:45 PM
"Vincent Cohen-Addad,Karthik C. S.,Guillaume Lagarde",On Efficient Low Distortion Ultrametric Embedding,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
,Coffee Break,Thu Jul 16 10:45 PM -- 11:00 PM (CEST) ,Break,Thu,Jul 16,Jul 16,10:45 PM,11:00 PM
"Omri Azencot,N. Benjamin Erichson,Vanessa Lin,Michael Mahoney",Forecasting sequential data using Consistent Koopman Autoencoders,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Omri Azencot,N. Benjamin Erichson,Vanessa Lin,Michael Mahoney",Forecasting sequential data using Consistent Koopman Autoencoders,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Yaodong Yang,Ying Wen,Jun Wang,Liheng Chen,Kun Shao,David Mguni,Weinan Zhang",Multi-Agent Determinantal Q-Learning,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Yaodong Yang,Ying Wen,Jun Wang,Liheng Chen,Kun Shao,David Mguni,Weinan Zhang",Multi-Agent Determinantal Q-Learning,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Abhishek Das,Federico 
Carnevale,Hamza Merzic,Laura Rimell,Rosalia Schneider,Josh 
Abramson,Alden Hung,Arun Ahuja,Stephen Clark,Greg Wayne,Feilx 
Hill",Probing Emergent Semantics in Predictive Agents via Question Answering,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Abhishek Das,Federico 
Carnevale,Hamza Merzic,Laura Rimell,Rosalia Schneider,Josh 
Abramson,Alden Hung,Arun Ahuja,Stephen Clark,Greg Wayne,Feilx 
Hill",Probing Emergent Semantics in Predictive Agents via Question Answering,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Alexander Chan,Ahmed Alaa,Zhaozhi Qian,Mihaela van der Schaar",Unlabelled Data Improves Bayesian Uncertainty Calibration under Covariate Shift  ,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Alexander Chan,Ahmed Alaa,Zhaozhi Qian,Mihaela van der Schaar",Unlabelled Data Improves Bayesian Uncertainty Calibration under Covariate Shift  ,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Xiangming Meng,Roman Bachmann,Mohammad Emtiyaz Khan",Training Binary Neural Networks using the Bayesian Learning Rule,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Xiangming Meng,Roman Bachmann,Mohammad Emtiyaz Khan",Training Binary Neural Networks using the Bayesian Learning Rule,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Elliott Gordon-Rodriguez,Gabriel Loaiza-Ganem,John Cunningham",The continuous categorical: a novel simplex-valued exponential family,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Elliott Gordon-Rodriguez,Gabriel Loaiza-Ganem,John Cunningham",The continuous categorical: a novel simplex-valued exponential family,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"James Wilson,Viacheslav Borovitskiy,Alexander Terenin,Peter Mostowsky,Marc Deisenroth",Efficiently sampling functions from Gaussian process posteriors,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"James Wilson,Viacheslav Borovitskiy,Alexander Terenin,Peter Mostowsky,Marc Deisenroth",Efficiently sampling functions from Gaussian process posteriors,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Mark Kurtz,Justin Kopinsky,
Rati Gelashvili,Alexander Matveev,John Carr,Michael Goin,William
 Leiserson,Sage Moore,Nir Shavit,Dan Alistarh",Inducing and Exploiting Activation Sparsity for Fast Inference on Deep Neural Networks,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Mark Kurtz,Justin Kopinsky,
Rati Gelashvili,Alexander Matveev,John Carr,Michael Goin,William
 Leiserson,Sage Moore,Nir Shavit,Dan Alistarh",Inducing and Exploiting Activation Sparsity for Fast Inference on Deep Neural Networks,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"François-Pierre Paty,Marco Cuturi",Regularized Optimal Transport is Ground Cost Adversarial,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"François-Pierre Paty,Marco Cuturi",Regularized Optimal Transport is Ground Cost Adversarial,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Tao LIN,Lingjing Kong,Sebastian Stich,Martin Jaggi",Extrapolation for Large-batch Training in Deep Learning,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Tao LIN,Lingjing Kong,Sebastian Stich,Martin Jaggi",Extrapolation for Large-batch Training in Deep Learning,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Aytunc Sahin,Yatao Bian,Joachim Buhmann,Andreas Krause",From Sets to Multisets: Provable Variational  Inference for Probabilistic Integer Submodular Models,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Aytunc Sahin,Yatao Bian,Joachim Buhmann,Andreas Krause",From Sets to Multisets: Provable Variational  Inference for Probabilistic Integer Submodular Models,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Jan Graßhoff,Alexandra Jankowski,Philipp Rostalski",Scalable Gaussian Process Regression for Kernels with a Non-Stationary Phase,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Jan Graßhoff,Alexandra Jankowski,Philipp Rostalski",Scalable Gaussian Process Regression for Kernels with a Non-Stationary Phase,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Lior Shani,Yonathan Efroni,Aviv Rosenberg,Shie Mannor",Optimistic Policy Optimization with Bandit Feedback,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Lior Shani,Yonathan Efroni,Aviv Rosenberg,Shie Mannor",Optimistic Policy Optimization with Bandit Feedback,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Gregor Simm,Robert Pinsler,Jose Miguel Hernandez-Lobato",Reinforcement Learning for Molecular Design Guided by Quantum Mechanics,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Gregor Simm,Robert Pinsler,Jose Miguel Hernandez-Lobato",Reinforcement Learning for Molecular Design Guided by Quantum Mechanics,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Dimitris Kalatzis,David Eklund,Georgios Arvanitidis,Søren Hauberg",Variational Autoencoders with Riemannian Brownian Motion Priors,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Dimitris Kalatzis,David Eklund,Georgios Arvanitidis,Søren Hauberg",Variational Autoencoders with Riemannian Brownian Motion Priors,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Alina Ene,Huy Nguyen",Parallel Algorithm for Non-Monotone DR-Submodular Maximization,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Alina Ene,Huy Nguyen",Parallel Algorithm for Non-Monotone DR-Submodular Maximization,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Vien Mai,Mikael Johansson",Anderson Acceleration of Proximal Gradient Methods,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Vien Mai,Mikael Johansson",Anderson Acceleration of Proximal Gradient Methods,Fri Jul 17 10:00 AM -- 10:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,10:00 AM,10:45 AM
"Claire Vernade,Alexandra Carpentier,Tor Lattimore,Giovanni Zappella,Beyza Ermis,Michael Brueckner",Linear bandits with Stochastic Delayed Feedback,Thu Jul 16 11:00 PM -- 11:45 PM,Poster,Thu,Jul 16,Jul 16,11:00 PM,11:45 PM
"Claire Vernade,Alexandra Carpentier,Tor Lattimore,Giovanni Zappella,Beyza Ermis,Michael Brueckner",Linear bandits with Stochastic Delayed Feedback,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
,Coffee Break,Thu Jul 16 11:45 PM -- 12:00 AM (CEST) ,Break,Thu,Jul 16,Jul 16,11:45 PM,12:00 AM
"Robert Salomone,Matias Quiroz,Robert kohn,Mattias Villani,Minh-Ngoc Tran",Spectral Subsampling MCMC for Stationary Time Series,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Robert Salomone,Matias Quiroz,Robert kohn,Mattias Villani,Minh-Ngoc Tran",Spectral Subsampling MCMC for Stationary Time Series,Fri Jul 17 12:00 PM -- 12:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,12:00 PM,12:45 PM
"Marin Ballu,Quentin Berthet,Francis Bach",Stochastic Optimization for Regularized Wasserstein Estimators,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Marin Ballu,Quentin Berthet,Francis Bach",Stochastic Optimization for Regularized Wasserstein Estimators,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
"Aounon Kumar,Alexander Levine,Tom Goldstein,Soheil Feizi",Curse of Dimensionality on Randomized Smoothing for Certifiable Robustness,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Aounon Kumar,Alexander Levine,Tom Goldstein,Soheil Feizi",Curse of Dimensionality on Randomized Smoothing for Certifiable Robustness,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Xiangyu Xu,Yongrui Ma,Wenxiu Sun",Learning Factorized Weight Matrix for Joint Image Filtering,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Xiangyu Xu,Yongrui Ma,Wenxiu Sun",Learning Factorized Weight Matrix for Joint Image Filtering,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Yuh-Shyang Wang,Tsui-Wei Weng,Luca Daniel",Neural Network Control Policy Verification With Persistent Adversarial Perturbation,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Yuh-Shyang Wang,Tsui-Wei Weng,Luca Daniel",Neural Network Control Policy Verification With Persistent Adversarial Perturbation,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Zhen Wang,Liu Liu,Dacheng Tao",Deep Streaming Label Learning,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Zhen Wang,Liu Liu,Dacheng Tao",Deep Streaming Label Learning,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Simon Schmitt,Matteo Hessel,Karen Simonyan",Off-Policy Actor-Critic with Shared Experience Replay,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Simon Schmitt,Matteo Hessel,Karen Simonyan",Off-Policy Actor-Critic with Shared Experience Replay,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Rafael Pinot,Raphael Ettedgui,Geovani Rizk,Yann Chevaleyre,Jamal Atif",Randomization matters How to defend against strong adversarial attacks,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Rafael Pinot,Raphael Ettedgui,Geovani Rizk,Yann Chevaleyre,Jamal Atif",Randomization matters How to defend against strong adversarial attacks,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Muhammad Ferjad Naeem,Seong Joon Oh,Yunjey Choi,Youngjung Uh,Jaejun Yoo",Reliable Fidelity and Diversity Metrics for Generative Models,Fri Jul 17 12:00 AM -- 12:45 AM,Poster,Fri,Jul 17,Jul 17,12:00 AM,12:45 AM
"Muhammad Ferjad Naeem,Seong Joon Oh,Yunjey Choi,Youngjung Uh,Jaejun Yoo",Reliable Fidelity and Diversity Metrics for Generative Models,Fri Jul 17 11:00 AM -- 11:45 AM (CEST) ,Poster,Fri,Jul 17,Jul 17,11:00 AM,11:45 AM
,Coffee Break,Fri Jul 17 12:45 AM -- 01:00 AM (CEST) ,Break,Fri,Jul 17,Jul 17,12:45 AM,01:00 AM
,Town Hall Meeting,Fri Jul 17 01:00 AM -- 02:00 AM (CEST) ,Town Hall,Fri,Jul 17,Jul 17,01:00 AM,02:00 AM
"Masatoshi Uehara,Jiawei Huang,Nan Jiang",Minimax Weight and Q-Function Learning for Off-Policy Evaluation,Fri Jul 17 02:00 AM -- 02:45 AM,Poster,Fri,Jul 17,Jul 17,02:00 AM,02:45 AM
"Masatoshi Uehara,Jiawei Huang,Nan Jiang",Minimax Weight and Q-Function Learning for Off-Policy Evaluation,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Tian-Zuo Wang,Xi-Zhu Wu,Sheng-Jun Huang,Zhi-Hua Zhou",Cost-effectively Identifying Causal Effect When Only Response Variable Observable,Fri Jul 17 02:00 AM -- 02:45 AM,Poster,Fri,Jul 17,Jul 17,02:00 AM,02:45 AM
"Tian-Zuo Wang,Xi-Zhu Wu,Sheng-Jun Huang,Zhi-Hua Zhou",Cost-effectively Identifying Causal Effect When Only Response Variable Observable,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Liang Bai,Jiye Liang",Sparse Subspace Clustering with Entropy-Norm,Fri Jul 17 02:00 AM -- 02:45 AM,Poster,Fri,Jul 17,Jul 17,02:00 AM,02:45 AM
"Liang Bai,Jiye Liang",Sparse Subspace Clustering with Entropy-Norm,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Takashi Ishida,Ikko Yamane,Tomoya Sakai,Gang Niu,Masashi Sugiyama",Do We Need Zero Training Loss After Achieving Zero Training Error?,Fri Jul 17 02:00 AM -- 02:45 AM,Poster,Fri,Jul 17,Jul 17,02:00 AM,02:45 AM
"Takashi Ishida,Ikko Yamane,Tomoya Sakai,Gang Niu,Masashi Sugiyama",Do We Need Zero Training Loss After Achieving Zero Training Error?,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
"Chong Min John Tan,Mehul Motani",DropNet: Reducing Neural Network Complexity via Iterative Pruning,Fri Jul 17 02:00 AM -- 02:45 AM,Poster,Fri,Jul 17,Jul 17,02:00 AM,02:45 AM
"Chong Min John Tan,Mehul Motani",DropNet: Reducing Neural Network Complexity via Iterative Pruning,Fri Jul 17 01:00 PM -- 01:45 PM (CEST) ,Poster,Fri,Jul 17,Jul 17,01:00 PM,01:45 PM
